what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099532229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643099533266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643099534274
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1643099540642
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643099543908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099547314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643099559788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099561762
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643099561859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643099561889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643099563061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099563676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099567770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643099568814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643099570078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099573932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099576798
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1643099583019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099585008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099588516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099588713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099602206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099615806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099615955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099616138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099649892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099658342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099658482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099658573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099660545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643099690142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643099701408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1643099759898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099781667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099815240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099817097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099817512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099818040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099818794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099819265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099819498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099819936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099820431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099820892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099821426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099821859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099822371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1643099823031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099837796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099840257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099844379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1643099850196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099854315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099854818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099857999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099858743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099952038
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1643099963168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099968242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099969352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099969531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099975890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099981417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099981557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643099981728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100028456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100031296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100042948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100045776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100055460
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1643100059550
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1643100067144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1643100081041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100081604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100161912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100169232
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1643100169759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100171011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100172298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100172473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100235879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100239180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100243398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100244217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100352138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100356436
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1643100361016
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1643100367158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.installationDialog",1643100373958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100444606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1643100444626
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1643100449484
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1643100449616
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1643100449648
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1643100449656
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1643100449738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100449757
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1643100449956
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1643100449956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100477508
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643100480526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100483516
error,log,,,"Provisioning exception",1643100492508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100495578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100496519
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100496635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100496676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643100497399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100498666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100502856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100504282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100509116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100510316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643100511457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100514196
error,log,,,"Provisioning exception",1643100514717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100518707
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100523926
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1643100528348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100530887
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1643100534887
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1643100534910
error,log,,,"Provisioning exception",1643100538289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100552468
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643100556346
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100559276
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100559291
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100560825
error,log,,,"Provisioning exception",1643100561136
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100562646
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100564308
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100565959
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643100567616
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100567616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100572906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100578942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100584146
error,log,,,"Provisioning exception",1643100584646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100584858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100586058
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100586176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100586208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100587125
error,log,,,"Provisioning exception",1643100593106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100593177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643100594256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100595366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643100596808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100598898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100601798
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643100606166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100609036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100622389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100623179
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100623292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100623320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643100624786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100625497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100628999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100630846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643100632146
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1643100637006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100657236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100681062
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1643100685058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100687600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1643100688833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643100689843
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100689948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1643100689978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1643100691449
